Date;Puissance moyenne journaliere de injection RTE;Puissance moyenne journaliere du refoulement RTE;Puissance moyenne journaliere des pertes modelisees;Energie moyenne journaliere des consommations totales;Energie moyenne journaliere des consommations HTA profilees;Puissance moyenne journaliere de la production decentralisee totale;Puissance moyenne journaliere de la production decentralisee profilee;Puissance moyenne journaliere de la production photovoltaique profilee;Temperature moyenne journaliere realisee;Temperature moyenne journaliere normale;Temperature moyenne journaliere realisee lissee;Temperature moyenne journaliere normale lissee;Puissance moyenne journaliere de la production eolienne totale;Puissance moyenne journaliere de la production photovoltaique totale;Puissance moyenne journaliere de la production autre;mois;Puissance moyenne journaliere du soutirage net vers autres GRD;Energie moyenne journaliere des consommations HTA telerelevees a courbe de charge;Energie moyenne journaliere des consommations totales profilees;Puissance moyenne journaliere de la production decentralisee telerelevee a courbe de charge;Puissance moyenne journaliere de la production autre profilee;Categorie client;Puissance moyenne journaliere
2013-10-16;40183852208.3333;721002437.5;2509276123.02083;39663043823.0417;1953862086.9375;3093389491.58333;225767175.958333;211809762.625;14.2413194444444;12.965625;13.4791666666667;13.49375;1810915277.04167;372936508.854167;909537385.3333334;10;383919316.2500003;13082841085.625;26580202737.4167;2867622315.625;608953.0;Entreprises;15036703172.5625
2013-10-18;38415721333.3333;486356562.5;2361955312.625;37790475551.75;1862704754.45833;2590210394.97917;226252959.770833;212308907.958333;13.3291666666667;12.7065972222222;13.9020833333333;13.2145833333333;1300983977.1875;389008099.0;900216306.4375;10;367144301.458333;12480752189.5833;25309723362.1667;2363957435.20833;607987.0;Residentiels;13869418194.8125
2013-11-07;39497661000.0;1628879541.66667;2453924019.375;40504838588.3958;2186346871.64583;5449366989.5625;169405787.6875;140537397.5;14.3875;9.825;13.4708333333333;10.2854166666667;3019997280.0;295490796.4375;2133737071.3333306;11;359385840.0000003;13059442784.7917;27445395803.6042;5279961201.875;10612699.0;Entreprises;15245789656.43753
2013-11-07;39497661000.0;1628879541.66667;2453924019.375;40504838588.3958;2186346871.64583;5449366989.5625;169405787.6875;140537397.5;14.3875;9.825;13.4708333333333;10.2854166666667;3019997280.0;295490796.4375;2133737071.3333306;11;359385840.0000003;13059442784.7917;27445395803.6042;5279961201.875;10612699.0;Professionnels;5031576806.85417
2013-11-18;51731524104.1667;175625229.166667;3584189813.97917;50261615355.2292;2210671219.22917;2794346770.0625;138879736.104167;107438969.375;6.2875;8.225;6.55;8.65416666666667;377824794.375;138140627.8125;2278146151.791667;11;504440475.8333333;13064246482.5;37197368872.7292;2655467033.95833;10612855.0;Residentiels;22552390191.5833
2013-11-22;56490852041.6667;784001875.0;4072699794.52083;56048213662.4792;2309834320.54167;4972434333.5625;139613843.979167;108169188.3125;3.58541666666667;7.675;4.3875;8.08333333333333;2537541317.02083;179788017.0625;2254960113.0208364;11;558371043.3333333;13588320362.0833;42459893300.3958;4832820489.58333;10612160.0;Entreprises;15898154682.62497
2013-11-22;56490852041.6667;784001875.0;4072699794.52083;56048213662.4792;2309834320.54167;4972434333.5625;139613843.979167;108169188.3125;3.58541666666667;7.675;4.3875;8.08333333333333;2537541317.02083;179788017.0625;2254960113.0208364;11;558371043.3333333;13588320362.0833;42459893300.3958;4832820489.58333;10612160.0;PME / PMI;6290251530.16667
2013-11-22;56490852041.6667;784001875.0;4072699794.52083;56048213662.4792;2309834320.54167;4972434333.5625;139613843.979167;108169188.3125;3.58541666666667;7.675;4.3875;8.08333333333333;2537541317.02083;179788017.0625;2254960113.0208364;11;558371043.3333333;13588320362.0833;42459893300.3958;4832820489.58333;10612160.0;Professionnels;7090396933.91667
2013-11-30;49826611708.3333;485536833.333333;3841222903.625;49288156122.4792;1495200423.4375;4318714914.91667;120302101.166667;99597819.6041667;5.80104166666667;6.66145833333333;5.075;7.02083333333333;1904521731.02083;174198632.979167;2239992909.354169;11;530410763.7499997;10078367719.375;39209788403.1042;4198412813.75;93380.0;Residentiels;26614881104.5
2013-11-30;49826611708.3333;485536833.333333;3841222903.625;49288156122.4792;1495200423.4375;4318714914.91667;120302101.166667;99597819.6041667;5.80104166666667;6.66145833333333;5.075;7.02083333333333;1904521731.02083;174198632.979167;2239992909.354169;11;530410763.7499997;10078367719.375;39209788403.1042;4198412813.75;93380.0;Entreprises;11573568142.8125
2013-11-30;49826611708.3333;485536833.333333;3841222903.625;49288156122.4792;1495200423.4375;4318714914.91667;120302101.166667;99597819.6041667;5.80104166666667;6.66145833333333;5.075;7.02083333333333;1904521731.02083;174198632.979167;2239992909.354169;11;530410763.7499997;10078367719.375;39209788403.1042;4198412813.75;93380.0;Professionnels;6043916695.125
2013-12-03;57843471833.3333;94101416.6666667;4216311567.02083;55795677999.25;2393451405.16667;2864102964.75;142662862.666667;121739656.166667;3.23541666666667;6.3125;4.44791666666667;6.66458333333333;279806235.020833;277465975.479167;2306828187.72917;12;601483815.208333;13707159613.9583;42088518385.2917;2721440102.08333;93326.0;Professionnels;7203457334.04167
2013-12-09;57908575083.3333;133246291.666667;4228927911.77083;56108393050.3125;2288733795.79167;3152668002.79167;140594760.916667;115144667.875;2.8875;5.68645833333333;4.27083333333333;6.02916666666667;620259153.083333;280080042.916667;2252322705.416671;12;590675832.2916663;13461176542.0833;42647216508.2292;3012073241.875;1887786.0;Professionnels;6809333357.9375
2013-12-19;50988656645.8333;1271472833.33333;3503588900.97917;51025079149.6042;2083817595.77083;5319241658.25;135841451.791667;111289083.333333;8.18645833333333;4.97395833333333;7.70625;5.23541666666667;2895128809.77083;139029432.791667;2285079488.4791703;12;507757420.208333;13188501425.4167;37836577724.1875;5183400206.45833;1894941.0;Residentiels;23256312263.4375
2013-12-25;39331647687.5;1034861604.16667;2813762776.875;39902099211.2083;1209677097.60417;4847168095.75;140299139.291667;117058798.729167;8.37708333333333;4.74791666666667;8.97291666666667;4.95;2345843321.52083;184046698.166667;2317272274.6250043;12;428092191.0416663;7280411491.875;32621687719.3333;4706868956.45833;1895122.0;Entreprises;8490088589.47917
2013-12-27;45989664583.3333;2430185229.16667;3008742339.1875;47383575070.75;1949171152.6875;7319296039.25;140239815.5;117000159.520833;8.371875;4.675;8.16666666666667;4.89166666666667;4716576478.125;246787061.270833;2355926282.229167;12;486457983.5416663;9810044365.41667;37573530705.3333;7179056223.75;1894790.0;Residentiels;23433842981.875
2013-12-27;45989664583.3333;2430185229.16667;3008742339.1875;47383575070.75;1949171152.6875;7319296039.25;140239815.5;117000159.520833;8.371875;4.675;8.16666666666667;4.89166666666667;4716576478.125;246787061.270833;2355926282.229167;12;486457983.5416663;9810044365.41667;37573530705.3333;7179056223.75;1894790.0;Entreprises;11759215518.10417
2014-01-09;47060033541.6667;1749124479.16667;3121723261.70833;48098291008.7292;1953971785.29167;6371865741.5625;128184737.8125;95797877.6666667;9.85208333333333;4.6625;10.0583333333333;4.82708333333333;3697653066.83333;179330159.8125;2494880565.125004;1;462760533.7500003;13359050095.625;34739240913.1042;6243681003.75;2543305.0;PME / PMI;5642825126.5
2014-01-15;53249387895.8333;1093110770.83333;3728516429.83333;53695607606.7708;2218797886.02083;5815578609.83333;144375966.291667;112416685.0625;6.265625;4.825;6.76666666666667;4.96666666666667;3160014951.25;206976920.708333;2448584236.35417;1;547731698.3333333;13831136686.875;39864470919.8958;5671202643.54167;2544274.0;Entreprises;16049934572.89583
2014-01-19;44667346937.5;374864312.5;3324412179.0625;43923204213.1042;1236713938.83333;3445381909.29167;144371351.166667;112401706.958333;6.61458333333333;4.98645833333333;7.16041666666667;5.10625;826916777.604167;162655914.604167;2455804875.541664;1;490248142.291667;8544092923.33333;35379111289.7708;3301010558.125;2554523.0;Residentiels;24584349133.375
2014-01-19;44667346937.5;374864312.5;3324412179.0625;43923204213.1042;1236713938.83333;3445381909.29167;144371351.166667;112401706.958333;6.61458333333333;4.98645833333333;7.16041666666667;5.10625;826916777.604167;162655914.604167;2455804875.541664;1;490248142.291667;8544092923.33333;35379111289.7708;3301010558.125;2554523.0;Entreprises;9780806862.16666
2014-01-30;56072761166.6667;170534541.666667;4023463144.83333;54559244031.75;2234869826.64583;3269868437.0;179658223.666667;147091114.729167;4.815625;5.4625;5.20625;5.61666666666667;592242087.291667;214661925.979167;2462958448.10417;1;589387885.416667;13544977115.0;41014266916.75;3090210213.33333;2554447.0;Entreprises;15779846941.64583
2014-01-30;56072761166.6667;170534541.666667;4023463144.83333;54559244031.75;2234869826.64583;3269868437.0;179658223.666667;147091114.729167;4.815625;5.4625;5.20625;5.61666666666667;592242087.291667;214661925.979167;2462958448.10417;1;589387885.416667;13544977115.0;41014266916.75;3090210213.33333;2554447.0;PME / PMI;6241347739.83333
2014-01-30;56072761166.6667;170534541.666667;4023463144.83333;54559244031.75;2234869826.64583;3269868437.0;179658223.666667;147091114.729167;4.815625;5.4625;5.20625;5.61666666666667;592242087.291667;214661925.979167;2462958448.10417;1;589387885.416667;13544977115.0;41014266916.75;3090210213.33333;2554447.0;Professionnels;6868382348.4375
2014-02-20;47541604458.3333;1280605625.0;3157050606.5;48756548397.9375;2106876966.58333;6138753977.41667;254211167.208333;218483559.25;9.51875;6.65;8.90416666666667;6.85;3222211032.875;401435498.333333;2515083030.270833;2;486153806.270833;13417965218.3333;35338583179.6042;5884542810.20833;5389483.0;PME / PMI;5681450687.91667
2014-02-23;40050263958.3333;910510541.666667;2881216644.02083;41154745254.3542;1283489021.08333;5352325245.5625;254249065.5625;218577203.229167;8.37708333333333;6.83958333333333;8.34791666666667;7.04166666666667;2307747679.0;511498031.479167;2533077153.208334;2;456116763.958333;8434511422.91667;32720233831.4375;5098076180.0;5389360.0;Entreprises;9718000444.0
2014-03-04;50670550875.0;444368583.333333;3456853491.375;50337021248.0208;2107657695.27083;4113981461.64583;315823052.895833;287381028.833333;6.809375;7.46145833333333;6.78958333333333;7.66458333333333;1248583269.14583;510389324.708333;2355018129.250003;3;546289013.8749998;12825334471.25;37511686776.7708;3798158408.75;2132959.0;Entreprises;14932992166.52083
2014-03-17;40408350645.8333;319223750.0;2523502195.5625;40774029151.9792;1724066635.47917;3618244930.8125;364607887.895833;335629538.791667;10.4145833333333;8.52604166666667;11.0083333333333;8.74583333333333;519990080.541667;683329864.6875;2414925499.791663;3;409840479.1458337;12088581667.9167;28685447484.0625;3253637042.91667;2130784.0;Entreprises;13812648303.39587
2014-03-21;38983568645.8333;1462283812.5;2407005190.8125;40585495859.8333;1755009948.5625;5845033870.125;365007172.0;336016345.8125;11.4333333333333;8.91354166666667;11.7083333333333;9.12916666666667;2900622603.6875;513990740.770833;2430420805.437497;3;373817652.8333333;12467880640.0;28117615219.8333;5480026698.125;2130160.0;PME / PMI;4889159062.91667
2014-04-01;38833082937.5;458034687.5;2391858306.5625;38611975883.5;1805202548.85417;2995272363.54167;388716724.895833;363556128.416667;13.5947916666667;10.121875;13.1354166666667;10.31875;999256691.354167;665837317.958333;1330176638.7708335;4;366486423.6458337;12826248590.0417;25785727293.3958;2606555638.75;2026943.0;PME / PMI;5096611340.95833
2012-12-30;40816111916.6667;2195421229.16667;2976107711.58333;41938322680.5833;1359418608.02083;6770505895.5;137850285.5;92512090.9166667;8.10104166666667;4.825;8.99375;4.97708333333333;4177612442.45833;178160074.958333;2414733904.375;12;476766190.8333337;7640967351.66667;34297355328.9167;6632655610.0;268581.291666667;PME / PMI;4143925824.29167
2013-01-17;66444797083.3333;251269437.5;5254559320.60417;63633567424.75;2919842012.375;3412515970.70833;159914983.0;97586448.7083333;-1.69375;5.0875;0.54375;5.19166666666667;764357920.291667;198182147.5;2449975210.104164;1;717916871.25;13696414558.5417;49937152866.2083;3252600987.70833;274576.083333333;Entreprises;16616256570.9167
2013-01-29;52936453791.6667;2418356416.66667;3716499989.1875;54003686099.6458;2572257738.79167;7758450111.625;188362602.25;127441865.625;9.309375;5.62395833333333;6.85625;5.72291666666667;5042855113.95833;219846680.604167;2495747929.29167;1;556361397.9166663;13660314650.8333;40343371448.8125;7570087509.375;172290.125;Residentiels;24725607636.9792
2013-01-29;52936453791.6667;2418356416.66667;3716499989.1875;54003686099.6458;2572257738.79167;7758450111.625;188362602.25;127441865.625;9.309375;5.62395833333333;6.85625;5.72291666666667;5042855113.95833;219846680.604167;2495747929.29167;1;556361397.9166663;13660314650.8333;40343371448.8125;7570087509.375;172290.125;Entreprises;16232572389.62497
2013-02-02;47427978229.1667;1515919979.16667;3628563847.91667;48038418411.5208;1568191486.25;6276360589.4375;193888837.979167;136359724.875;5.58229166666667;5.82395833333333;7.4625;5.93125;3541358433.8125;226920040.125;2508081370.624997;2;521436580.0;9763111426.875;38275306984.6458;6082471751.45833;142486.75;Professionnels;5972931409.95833
2013-02-05;53454551020.8333;1859691104.16667;3778287779.625;54306295207.625;2448165823.89583;7044715980.20833;213351922.916667;153111372.833333;6.309375;5.975;6.71458333333333;6.0875;4314906688.04167;232224116.770833;2497584541.937504;2;554992909.583333;13673883291.25;40632411916.375;6831364057.29167;159911.833333333;Residentiels;25099945971.9583
2013-02-05;53454551020.8333;1859691104.16667;3778287779.625;54306295207.625;2448165823.89583;7044715980.20833;213351922.916667;153111372.833333;6.309375;5.975;6.71458333333333;6.0875;4314906688.04167;232224116.770833;2497584541.937504;2;554992909.583333;13673883291.25;40632411916.375;6831364057.29167;159911.833333333;Professionnels;6706321431.72917
2013-02-07;59041045458.3333;783574208.333333;4379614074.375;58335717884.4583;2651570727.72917;5079968345.5625;211126063.895833;153437599.5625;3.41145833333333;6.0625;4.88541666666667;6.19791666666667;2312708938.04167;278354694.166667;2488904106.375003;2;622107636.6666667;13983719591.4583;44351998293.0;4868842281.66667;141991.041666667;Residentiels;27655511408.9792
2013-02-17;48940222125.0;468028875.0;3778863931.91667;48284998722.0;1603294421.04167;4150609803.85417;232099157.395833;173539712.9375;3.73645833333333;6.63645833333333;4.4375;6.78125;1334439881.08333;325080183.791667;2491088968.312497;2;558940400.0;8788488763.125;39496509958.875;3918510646.45833;159545.520833333;Professionnels;5158894153.3125
2013-02-20;55508909583.3333;535676458.333333;3985062404.4375;54978078069.3333;2466489252.77083;4579354978.0;262591067.583333;204451815.333333;4.14479166666667;6.7875;4.575;6.97083333333333;1697307280.5;400807523.875;2481239211.3541665;2;589447629.1666663;13713424227.5;41264653841.8333;4316763910.41667;187842.5;Residentiels;26049537316.4167
2013-02-20;55508909583.3333;535676458.333333;3985062404.4375;54978078069.3333;2466489252.77083;4579354978.0;262591067.583333;204451815.333333;4.14479166666667;6.7875;4.575;6.97083333333333;1697307280.5;400807523.875;2481239211.3541665;2;589447629.1666663;13713424227.5;41264653841.8333;4316763910.41667;187842.5;PME / PMI;6042770350.95833
2013-02-25;63128330604.1667;268956020.833333;4848754193.5;61480525407.0417;2649314246.25;4146701131.45833;267901547.916667;216115904.666667;1.13229166666667;7.11458333333333;0.870833333333333;7.27708333333333;1379916115.22917;309191996.8125;2457591674.41667;2;676796114.3750002;12811985721.6667;48668539685.375;3878799583.54167;206845.791666667;Residentiels;31697478737.3125
2013-02-25;63128330604.1667;268956020.833333;4848754193.5;61480525407.0417;2649314246.25;4146701131.45833;267901547.916667;216115904.666667;1.13229166666667;7.11458333333333;0.870833333333333;7.27708333333333;1379916115.22917;309191996.8125;2457591674.41667;2;676796114.3750002;12811985721.6667;48668539685.375;3878799583.54167;206845.791666667;Professionnels;7251103948.77083
2013-03-04;52282439041.6667;995476770.833333;3646769684.04167;52362116983.25;2271231995.22917;5267614865.64583;273773817.3125;223450127.958333;7.246875;7.59895833333333;5.51041666666667;7.75625;2515319101.79167;433100581.916667;2319194327.374996;3;545690469.166667;12828410489.1667;39533706494.0833;4993841048.33333;211855.041666667;PME / PMI;5856024049.35417
2013-03-15;57411117958.3333;659807458.333333;4190479328.89583;57110296105.6875;2505215392.5;5158861904.8125;297011642.520833;245750917.1875;2.80416666666667;8.45104166666667;3.36875;8.62916666666667;2154520343.52083;490942058.791667;2513398737.91667;3;609396970.208333;13307160268.9583;43803135836.7292;4861850262.29167;227832.395833333;Residentiels;27733676436.375
2013-03-24;41530382104.1667;653333520.833333;3044944478.14583;41990308119.2917;1376400113.08333;4622878088.47917;312049528.270833;261380987.354167;7.22291666666667;9.30104166666667;8.07083333333333;9.48333333333333;1727790769.45833;365881089.770833;2529205005.9583297;3;464674074.3749997;8388163614.79167;33602144504.5;4310828560.20833;240187.083333333;Entreprises;9764563727.875
2013-03-29;51887024104.1667;247107000.0;3602434605.20833;51339729664.1875;2277896526.22917;3816777151.91667;334308311.916667;282376434.791667;5.62708333333333;9.85104166666667;5.975;10.01875;838829736.833333;427757655.833333;2550188541.020833;3;514529986.666667;12799688610.4167;38540041053.7708;3482468840.0;256110.125;Professionnels;6475377868.0
